country_code,country,media_type,tmdb_id,title,original_title,original_language,release_date,genre_ids,genres,popularity,vote_average,vote_count,overview,poster_path,only_abroad
KR,대한민국,movie,101,레옹,Léon,fr,1994-09-14,"80,18,28","범죄, 드라마, 액션",25.8823,8.293,16312,"한 손엔 우유 2팩이 든 가방, 다른 한 손엔 화분을 들고 뿌리 없이 떠도는 킬러 레옹은 어느 날 옆 집 소녀 마틸다의 일가족이 몰살 당하는 것을 목격한다. 그 사이 심부름을 갔다 돌아 온 마틸다는 가족들이 처참히 몰살 당하자 레옹에게 도움을 청한다. 가족의 원수를 갚기 위해 킬러가 되기로 결심한 12세 소녀 마틸다는 레옹에게 글을 알려주는 대신 복수하는 법을 배우고, 그 사이 레옹에 대한 사랑을 키워나간다. 드디어 그녀는 가족을 죽인 사람이 부패한 마약 경찰 스탠스임을 알게 되고, 홀로 그의 사무실로 향하게 되는데...",/cVNasmF1Egd3v3mpq747Hizxx4x.jpg,False
KR,대한민국,movie,77338,언터처블: 1%의 우정,Intouchables,fr,2011-11-02,"18,35","드라마, 코미디",25.7293,8.272,18645,"상위 1% 귀족남과 하위 1% 무일푼이 만났다.  2주간의 내기로 시작된 상상초월 특별한 동거 스토리  하루 24시간 내내 돌봐주는 손길이 없으면 아무 것도 할 수 없는 전신불구의 상위 1% 백만장자 필립(프랑수아 클루제). 어느 날 우연히, 가진 것이라곤 건강한 신체가 전부인 하위 1% 무일푼 백수 드리스(오마 사이)를 만나게 된 그는 거침없이 자유로운 성격의 드리스에게 호기심을 느껴 특별한 내기를 제안한다. 바로 2주 동안 필립의 손발이 되어 한시도 떨어지지 않고 자신을 간호하며 버틸 수 있는지 시험해보겠다는 것. 참을성이라곤 눈꼽 만큼도 찾아 볼 수 없던 드리스는 오기가 발동해 엉겁결에 내기를 수락한다. 이렇게, 전혀 어울릴 것 같지 않던 극과 극, 두 남자의 예측불허 기막힌 동거가 시작 되는데…",/4oOf3pmDD5rMNQGgsf7zMbFKtKC.jpg,False
KR,대한민국,movie,402431,위키드,Wicked,en,2024-10-16,"18,10749,14","드라마, 로맨스, 판타지",25.3969,6.908,3145,"자신의 진정한 힘을 미처 발견하지 못한 엘파바, 자신의 진정한 본성을 아직 발견하지 못한 글린다. 전혀 다른 두 사람은 마법 같은 우정을 쌓아간다. 그러던 어느 날, 마법사의 초대를 받아 에메랄드 시티로 가게 되고 운명은 예상치 못한 위기와 모험으로 두 사람을 이끄는데...",/mCB6biaBEafLGbs1eTImqlOgZj9.jpg,False
KR,대한민국,movie,9502,쿵푸팬더,Kung Fu Panda,en,2008-06-04,"28,16,35,10751","액션, 애니메이션, 코미디, 가족",25.2216,7.332,12838,"평화의 계곡에서 아버지의 국수 가게를 돕고 있는 팬더 포. 아버지는 국수의 비법을 알려주어 가업을 잇게 하고 싶지만, 포의 관심사는 오로지 쿵푸 마스터. 가게 일은 뒷전으로 하고 쿵푸의 비법이 적힌 용문서의 전수자를 정하는 무적의 5인방 대결을 보러 시합장을 찾은 포. 그런데 마을의 현인 우그웨이 대사부가 포를 용문서의 전수자로 점지하는 이변이 일어난다. 무적의 5인방은 물론 시푸 사부 역시 이 사태를 받아들이지 못하는 가운데, 용문서를 노리고 어둠의 감옥에서 탈출한 타이 렁이 마을을 습격해오자 그를 막아야 하는 미션이 포에게 떨어지는데...",/c3Dzd3A3QE0LkKb5HMOHTzs2Fyg.jpg,False
KR,대한민국,movie,426063,노스페라투,Nosferatu,en,2024-12-25,"27,14","공포, 판타지",24.8641,6.7,3836,오랜 시간 통제할 수 없는 강력한 힘에 이끌려 악몽과 괴로움에 시달려 온 엘렌. 남편 토마스가 거액의 부동산 계약을 위해 머나먼 올록성으로 떠난 후부터 엘렌은 불안 증세가 심해지고 알 수 없는 말을 되뇌인다. 기이한 현상들이 일어나며 마을로 점점 짙게 번져오는 그림자. 영원한 어둠 속에서 깨어난 올록 백작이 찾아오는데…,/soIj2QYF9eBhQquSzStkzmtRwJn.jpg,False
KR,대한민국,movie,1330021,아쿠아리움이 문을 닫으면,Remarkably Bright Creatures,en,2026-05-07,"18,9648","드라마, 미스터리",24.8163,8.476,809,작은 마을의 아쿠아리움에서 야간 근무를 하는 여자. 남편과 사별한 그녀는 영리한 문어와 삶의 방향을 잃은 젊은 남자와 친구가 된다. 베스트셀러를 원작으로 한 감동적인 드라마 영화.,/mUt0SnTp0oAN38BHD7NGX8hmwAT.jpg,False
KR,대한민국,movie,1100782,스마일 2,Smile 2,en,2024-10-16,"27,10402,9648,53","공포, 음악, 미스터리, 스릴러",24.3073,6.584,2260,월드투어를 앞두고 자신의 눈 앞에서 기괴한 미소와 함께 끔찍한 죽음을 맞은 친구를 목격한 팝스타 ‘스카이’. 그 날 이후 공연 리허설과 팬 미팅 행사 등 그녀의 삶 곳곳에서 끔찍한 일들이 잇따라 발생한다. 화려한 스타의 삶을 뒤덮은 공포에서 벗어나기 위해 몸부림치던 ‘스카이’는 자신이 죽어야만 전염처럼 번지는 저주가 끝난다는 사실을 듣게 되는데…,/4nQk1OgbtdnKYMEQiOwwMB4yGxn.jpg,False
KR,대한민국,movie,111,스카페이스,Scarface,en,1983-12-09,"28,80,18","액션, 범죄, 드라마",24.1355,8.154,13250,"1980년 5월 쿠바가 마리엘 항을 개항하여 반카스트로 지지자들이 미국 플로리다에 입항한다. 토니 몬타나와 마니리베라도 이민 수용소로 보내진다. 3개월 후 마니가 수용소에 있는 레벤가라는 자를 살해해 주면 신분증을 입수해 주겠다는 일을 받아 수용소에 폭동을 일으켜 레벤가를 암살한다. 접시닦이로 근근히 살아가던 토니는 프랭크의 부하로부터 콜롬비아 마약상과의 거래일을 맡았다가 위험천만한 위기를 넘긴다. 그 사건을 계기로, 토니는 프랭크의 신임을 얻고 그의 부하가 되지만, 수 개월 후 결국 자신을 없애려는 프랭크를 죽이고 조직을 장악, 보스 자리에 오르는데...",/zx7sXrMISbs8RI4URbjPyKocRgP.jpg,False
KR,대한민국,movie,24,킬 빌: 1부,Kill Bill: Vol. 1,en,2003-10-10,"28,80","액션, 범죄",24.0586,7.971,19199,"어느 한적한 오후, 행복한 결혼식을 앞둔 더 브라이드와 그녀의 신랑, 그리고 모든 하객들이 의문의 조직에 의해 처참하게 살해당한다. 그로부터 5년 후, 코마상태의 더 브라이드는 죽음 직전까지 갔다가 어렵게 깨어난다. 그리고 피로 얼룩진 과거가 그녀의 뇌리에 스치면서 서서히 복수의 리스트를 작성하기 시작한다. 그녀는 전세계적으로 악명높은 살인조직 데들리 바이퍼의 일원이었고, 조직의 보스인 빌을 포함한 5명의 일원이 새로운 삶을 앞둔 그녀를 처참하게 무너뜨렸음이 밝혀지자, 그녀는 텍사스, 멕시코, 일본을 방문하며 가장 잔인한 복수를 실행하게 되는데...",/lH82lk837fACeVZUmqHH0UiEeWL.jpg,False
KR,대한민국,movie,4935,하울의 움직이는 성,ハウルの動く城,ja,2004-09-09,"14,16,12","판타지, 애니메이션, 모험",23.7707,8.388,11267,"19세기 말 마법과 과학이 공존하고 있는 세계 앵거리. 소피는 돌아가신 아버지의 모자상점에서 쉴틈없이 일하는 18살 소녀이다. 어느 날 오랫만에 마을로 나간 소피는 우연히 하울을 만나게 된다. 하울은 왕실 마법사로서 핸섬하지만 조금 겁이 많은 청년이다. 황무지 마녀는 두 사람의 사이를 오해, 주문을 걸어 소피를 90살의 늙은 할머니로 만들어 버린다. 가족을 걱정한 소피는 집을 나오게 되고 황무지를 헤매다가 하울이 사는 성에서 가정부로 낯선 생활을 시작한다. 4개의 다리로 걷는 기괴한 움직이는 성 안에서 하울과 소피의 기묘한 사랑과 모험이 시작되는데...",/xiz6TiSduvR1U3VLfWVlBEdT9fO.jpg,False
KR,대한민국,movie,785084,더 웨일,The Whale,en,2022-12-09,18,드라마,23.6391,7.76,4788,"272kg의 거구로 세상을 거부한 채 살아가는 대학 강사 찰리는 남은 시간이 얼마 없음을 느끼고 오랫동안 만나지 못한 10대 딸 엘리를 집으로 초대한다. 그리고, 매일 자신을 찾아와 에세이 한 편을 완성하면 전 재산을 주겠다고 제안한다.",/q0xV5Lnq30JiegbVGBOvVwrgUDT.jpg,False
KR,대한민국,movie,1317149,멈출 수 없는 말,I Swear,en,2025-09-22,"18,36","드라마, 역사",23.5863,8.2,431,"스코틀랜드 활동가 존 데이비드슨의 실화에 기반한 작품. 투렛 증후군을 가진 한 남자가 주변 동료들로부터 용기를 얻고, 거침없는 목소리로 편견에 맞서는 이야기를 그린다.",/vUwyhNWBKkSwK8ELvEeBRwV724h.jpg,False
KR,대한민국,movie,603692,존 윅 4,John Wick: Chapter 4,en,2023-03-21,"28,53,80","액션, 스릴러, 범죄",23.5707,7.708,8139,"죽을 위기에서 살아난 존 윅은 최고 회의를 쓰러트릴 방법을 찾아낸다. 비로소 완전한 자유의 희망을 보지만, 빌런 그라몽 후작과 전 세계의 최강 연합은 존 윅의 오랜 친구까지 적으로 만들어 버리고, 새로운 위기에 놓인 존 윅은 최후의 반격을 준비하는데...",/h3LsdSBzhRnBebz4BTpAhh63PD3.jpg,False
KR,대한민국,movie,701387,부고니아,Bugonia,en,2025-10-23,"878,53,35","SF, 스릴러, 코미디",23.3753,7.3,2196,"벌들은 사라지고, 지구는 병들고 있고, 인류는 고통받고 있다. 거대 바이오 기업의 물류센터 직원인 테디는 이 모든 것이 은밀하게 진행되고 있는 외계인의 지구침공 계획 때문이고, 사장 미셸이 안드로메다에서 온 외계인이라고 굳게 믿는다. 오랜 준비 끝, 함께 사는 사촌 동생 돈과 함께 결국 미셸을 납치하는데 성공한 테디. 그는 지하실에 미셸을 감금한 채 지구를 찾아온 이유와 앞으로의 음모를 캐묻지만 자신은 외계인이 아니라는 말만 반복하는 미셸. 과연 테디는 미셸에게서 원하는 답을 얻고 지구를 지킬 수 있을까?",/ko6Wxr4sB9RM3pJb5JlWPqiSOIp.jpg,False
KR,대한민국,movie,6479,나는 전설이다,I Am Legend,en,2007-12-12,"18,878,53","드라마, SF, 스릴러",23.176,7.221,17101,바이러스 감염으로 전 인류가 사망하고 홀로 뉴욕에 살아 남은 과학자 로버트 네빌(윌 스미스). 혹시라도 있을 다른 생존자를 찾아 절박한 심정으로 네빌은 3년 동안 방송을 송신해 왔다. 마침내 그는 혼자가 아니라는 것을 알게 되는데...,/yvaDfiS0DzsHDWBjlqxo6CPgDVJ.jpg,False
KR,대한민국,movie,1234731,아나콘다,Anaconda,en,2025-12-24,"12,35,27","모험, 코미디, 공포",23.169,5.821,1335,"중년의 위기를 겪고 있는 친구들이 젊은 시절 가장 좋아했던 영화를 재현하기 위해 열대우림으로 떠난다. 그러나 그들은 자연 재해, 거대한 뱀, 그리고 폭력적인 범죄자들과 맞서 싸우며 생존을 위한 사투를 벌이게 된다.",/4HxOXiEFPAFQhzkobIU9Lqlezlq.jpg,False
KR,대한민국,movie,168259,분노의 질주: 더 세븐,Furious 7,en,2015-04-01,"28,80,53","액션, 범죄, 스릴러",22.464,7.216,11401,"도미닉과 멤버들은 범죄조직 소탕 후 모든 전과를 사면 받고 평범한 일상으로 돌아간다. 하지만 평화도 잠시, 전작에서 처리한 범죄조직의 리더 오웬 쇼의 형 데카드 쇼가 동생의 복수를 위해 멤버들을 차례로 공격한다. 특수부대 출신 용병 데카드 쇼의 난입으로 한이 갑작스레 사망하게 되고, 도미닉의 집은 순식간에 폭파당한다. 이에 맞서는 정부요원 페티는 도미닉을 돕는 조건으로 납치당한 해커 램지의 구출을 의뢰하고, 도미닉은 멤버들을 다시 모아 숨막히는 반격을 시작한다.",/cuQdgDYANbKA46e4va2fz6fODkc.jpg,False
KR,대한민국,movie,985939,폴: 600미터,Fall,en,2022-08-11,53,스릴러,22.246,7.145,4747,내려갈 길이 끊겨버린 600미터 TV 타워 위에서  두 명의 친구가 살아남기 위해 펼치는 사상 최초의 고공 서바이벌 여기에서,/uyiALGPVtVsrTY4YHSq2osSYls5.jpg,False
KR,대한민국,movie,77,메멘토,Memento,en,2000-10-11,"9648,53","미스터리, 스릴러",22.0745,8.174,16510,"전직 보험 수사관이었던 레너드에게 기억이란 없다. 자신의 아내가 강간당하고 살해되던 날의 충격으로 기억을 10분 이상 지속시키지 못하는 단기 기억상실증 환자가 되었던 것이다. 그가 마지막으로 기억하고 있는 것은 자신의 이름이 레너드 셸비 라는 것과 아내가 강간당하고 살해당했다는 것, 그리고 범인은 존 G 라는 것이 전부. 레너드는 자신의 가정을 파탄 낸 범인을 찾기 위한 방법으로 메모와 문신을 사용하게 된다. 하지만 진실에 다가갈수록 자신의 기억, 주위 사람들에 대한 의심이 갈수록 커져만 가는데...",/x5FPVwJHyf1SnDW04fwr9rsyWm4.jpg,False
KR,대한민국,tv,5920,멘탈리스트,The Mentalist,en,2008-09-23,"80,18,9648","범죄, 드라마, 미스터리",282.3209,8.374,4510,"2008년 9월 CBS에서 방영을 시작한 범죄심리수사물. 예리한 관찰력과 날카로운 추리력을 가진 패트릭 제인은 사람들의 행동을 관찰해서 그 마음을 읽는 능력을 이용하여 돈벌이를 하며 살아가고 있었다. 그러다가 한 방송에서 연쇄살인범 레드존에 대한 언급을 하게 되고, 그로 인해 아내와 딸이 레드존에게 죽임을 당한다. 그 후 제인은 레드존에 대한 정보를 얻기 위해 CBI(캘리포니아 연방수사대)를 찾아가게 되고, 우연히 그들의 수사를 돕게 되면서 수사대의 자문위원이 되고 각종 범죄를 해결하며 레드존을 잡기 위한 정보도 취합해 간다.",/82hq7b8rPG0TFTV4SJk8Zfxj24H.jpg,False
KR,대한민국,tv,2734,로 앤 오더: 성범죄전담반,Law & Order: Special Victims Unit,en,1999-09-20,"80,18,9648","범죄, 드라마, 미스터리",266.8222,7.959,4308,추악한 성범죄를 수사하는 뉴욕 경찰 성범죄전담수사반의 활약을 그린 드라마.,/iofokHZoUB4Qhik4PflvJl8TT6a.jpg,False
KR,대한민국,tv,79744,루키,The Rookie,en,2018-10-16,"80,18,35","범죄, 드라마, 코미디",250.4278,8.547,3441,이혼 후 은행 강도를 당한 일을 계기로 LAPD에 지원한 40세의 최고령 신입을 중심으로 펼쳐지는 이야기,/9wz0GDLxCdKVCRfeBo951WETopv.jpg,False
KR,대한민국,tv,60625,릭 앤 모티,Rick and Morty,en,2013-12-02,"16,35,10765,10759","애니메이션, 코미디, Sci-Fi & Fantasy, Action & Adventure",216.1674,8.681,11237,술에 절어 사는 천재 과학자 릭은 투정이 심한 10대 손자 모티를 데리고 외계와 대체 현실로 아슬아슬한 모험을 떠난다.,/owhkU6KRqdXoUQpjV8uyZGPtX58.jpg,False
KR,대한민국,tv,65334,미라큘러스 레이디버그,"Miraculous, les aventures de Ladybug et Chat Noir",fr,2015-10-19,"10759,16,10762","Action & Adventure, 애니메이션, Kids",217.7688,8.057,4633,"프랑스 파리를 배경으로, 백인 아버지와 중국인 어머니 사이에서 태어난 중국계 프랑스인 소녀, 마리네트 청이 ‘레이디버그’로 변신해 악당으로부터 파리를 지키는 내용이다.",/2StXCVS3mm09HwRBWsee3QCz3TM.jpg,False
KR,대한민국,tv,1396,브레이킹 배드,Breaking Bad,en,2008-01-20,"18,80","드라마, 범죄",191.6317,8.947,18315,2008년 1월 AMC에서 방영을 시작한 범죄 스릴러. Breaking Bad는 막가기를 뜻하는 미국 남부 지방의 속어이다. 한때 노벨화학상까지 바라 볼 정도로 뛰어난 과학자였던 고등학교 화학 교사 월터 화이트는 자신의 50세 생일 날에 폐암 3기 진단을 받는다. 어느 날 동서와 함께 마약 단속 현장을 참관한 그는 현장에서 달아나는 옛 제자 제시를 발견한다. 뇌성마비에 걸린 고등학생 아들과 임신한 아내를 위해 제시에게 동업을 제의한 월터는 자신의 화학지식을 이용해 전례없는 고순도 고품질의 메스암페타민을 제조한다.,/anFx9aTOOYqgS3v7x3R84Kz67ly.jpg,False
